id,name,review_count,rating,latitude,longitude,price,station
PWwvwAQicQWYPrdq1CrYPA,La Cité des Enfants,13.0,4.5,48.896032,2.388009,0,Bordier - Félix Faure
iHREoX93HaxUnRKokxo1UA,Le Ptit Hugo,17.0,4.5,48.89589,2.38266,€€,Bordier - Félix Faure
hLmtXEesqatsMcNq4la9KQ,La Chope de Corentin,5.0,4.5,48.8955144,2.3831456,€€,Bordier - Félix Faure
zalgIn8YW47VOsirkOtHxA,Au Comptoir du Temp,8.0,4.5,48.8975339728673,2.38505318574828,0,Bordier - Félix Faure
LYxAyKTwXol9figyY3A6qA,Muraille d'or,2.0,5.0,48.9021931,2.3857024,0,Bordier - Félix Faure
xMrM_pXbMu1zGw34wOM3VA,Au Cochon de Lait,9.0,4.0,48.89634,2.38414,0,Bordier - Félix Faure
6W3XS-k6YrebddH9Ar1AkA,Freegan Pony,14.0,4.0,48.900102,2.38723,€,Bordier - Félix Faure
7hzY5uBLnaw5NrlGarE8-A,Cité des Sciences et de l'Industrie,118.0,4.0,48.895602,2.387897,0,Bordier - Félix Faure
pLUm26Dv_20xuvi3lAKXdw,L'Orange Bleue,8.0,4.0,48.9011422,2.3897243,€€,Bordier - Félix Faure
uBDdjVzoiMzQ9e19PDkyvQ,Espace Vert,1.0,5.0,48.90322,2.39238,0,Bordier - Félix Faure
PkYTk9ulPKAzIuNGua86Aw,Pizza Di Napoli,1.0,5.0,48.90375,2.39448,€,Bordier - Félix Faure
3YvRY02qCn7cSzZQqxx4lQ,Macao,1.0,5.0,48.90782,2.38471,€,Bordier - Félix Faure
f9JOcYHga32nYb2R3V6TaQ,Léon de B,1.0,5.0,48.8984206953258,2.37517901119232,0,Bordier - Félix Faure
qaFNRQDmsW89gN7atsGg2w,Park Avenue,1.0,5.0,48.89728,2.38481,0,Bordier - Félix Faure
DcwuFWMFy8dHhwmJAeeaAA,New Soul Food,9.0,4.0,48.83012,2.36224,0,Bordier - Félix Faure
qovtaOGnFK4c3KpADY9ezg,Café Henri,1.0,5.0,48.90162,2.38912,0,Bordier - Félix Faure
eenXnM3j8jxoJBvVCBkxvg,Kyoto restaurant japonais,1.0,5.0,48.90345,2.3747101,€€,Bordier - Félix Faure
lZ28GDranYgohEBlhLAYuQ,Sorella,6.0,5.0,48.87009,2.28307,0,Flandrin - Henri Martin
4jAY4aCmn3KqNMrfZJPcvg,L'Archeste,5.0,5.0,48.86179,2.27811,0,Flandrin - Henri Martin
qWY5_v3XjhSfaw3KrS9eOg,Langousta,41.0,5.0,48.856266,2.278149,€€,Flandrin - Henri Martin
awnyHcz9mpobe91T43PvxQ,Huîtres et Saumons de Passy,14.0,5.0,48.8563199,2.27972,€€€,Flandrin - Henri Martin
fDII6pKChvtlPND14v853w,Boulangerie TY-Pascal,6.0,5.0,48.85824,2.27363,€€,Flandrin - Henri Martin
6e4I5RDNwFPVH4nNOxxKrg,La Place Longchamp,4.0,5.0,48.86549,2.28379,0,Flandrin - Henri Martin
G6OAB1ZuwnGYOvo1phqaRQ,Kura,10.0,4.5,48.8576025808262,2.27479808447182,€€€,Flandrin - Henri Martin
vf6FNB8SQhYsmIGwkbz9BQ,Aux Merveilleux,18.0,4.5,48.8569030761719,2.27889394760132,€€,Flandrin - Henri Martin
85_KIoZXQQL_Swkpxw5COA,DS Café Victor Hugo,7.0,4.5,48.8701782,2.2845199,0,Flandrin - Henri Martin
L4nEaEI72gvFRI88L4xaEw,Musée Marmottan Monet,70.0,4.5,48.8591399,2.26755,0,Flandrin - Henri Martin
gBCOp4QBoGaawgNigHij8w,Il Conte,9.0,4.5,48.8666399,2.28594,€€,Flandrin - Henri Martin
F0Ba9IJc78CHd8LcIU_z9w,Akasaka,11.0,4.5,48.85832,2.2805,€€€€,Flandrin - Henri Martin
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,511.0,4.5,48.868105,2.284365,€€,Flandrin - Henri Martin
wCfRv8PEb1cNjy02y3NoFQ,La Petite Marquise,69.0,4.5,48.86958,2.28557,€€,Flandrin - Henri Martin
us0-Gf-_M-8MZzqBagb5kA,Marcello Ristorante,8.0,4.5,48.8587935,2.2851472,€€,Flandrin - Henri Martin
Vcai0o69zrtqbAY_Wam9Iw,Theodor,3.0,5.0,48.8641838764141,2.28213708847761,€€€,Flandrin - Henri Martin
06DyILiMgvx5cIcSYK7bLQ,La Pompadour,8.0,4.5,48.862718,2.2766155,€€,Flandrin - Henri Martin
bYhtqa4y-Sem1syq3kQffQ,Settebello,15.0,4.5,48.8568826,2.2777089,€€€,Flandrin - Henri Martin
ImboxNVZPq7Wn3JWUjchWQ,Bistrot Paul Chêne,24.0,4.5,48.865739,2.285838,€€€€,Flandrin - Henri Martin
fexAXMbB1T03-k7O0Ttwdw,Marcello,11.0,4.5,48.8588295,2.2850399,€€,Flandrin - Henri Martin
ASen2utCctS6YWluJAJbPA,Le Chanard,8.0,5.0,48.8530299,2.36129,€€€,Bastille - Biscornet
us8zYWKaS2f3y88iYVo3gQ,Mamy Thérèse,5.0,5.0,48.853763847218,2.36618677096843,€€€,Bastille - Biscornet
3fVE8i57zteoeBnrgAkbCw,Karma,6.0,5.0,48.8469505087499,2.37246185601454,0,Bastille - Biscornet
H8wx17sZ7i4C463OgHCDFQ,Mokonuts,32.0,5.0,48.8507634203731,2.38146599382162,€€€,Bastille - Biscornet
u-PsbIdHlea2tcgVpwPJsQ,Fuji Yaki,9.0,5.0,48.85431,2.37125,€€,Bastille - Biscornet
MsxfKPacvYhg97x1ui22wA,Nous 4,7.0,5.0,48.846778,2.379134,0,Bastille - Biscornet
weiNgy7k32W5fmZoTaF-Bw,L'Ange 20,50.0,5.0,48.8558083,2.3673799,€€€,Bastille - Biscornet
d-HpsAD3_duEkraGrE952g,Bubar,36.0,5.0,48.85398,2.36728,€€,Bastille - Biscornet
m8NmEDE037oBJ0zQ1lbDZw,Maison Nouilles,12.0,5.0,48.8583794,2.3826399,€€,Bastille - Biscornet
b4SiRx5qTgijxyQ-KWHgCw,Diamande,11.0,5.0,48.855433,2.37076,€€,Bastille - Biscornet
vsCWS8eD-35ryL5cNwuYRw,Back in Black,11.0,5.0,48.8562271994093,2.36906211823225,0,Bastille - Biscornet
eKECABmrfM7CNCXDUsujYQ,Bears and Raccoons,16.0,5.0,48.8553999606388,2.38155383616686,€€,Bastille - Biscornet
4PcxyWXrkBeHXsCc8GhDHg,Aux Délices de Saint Antoine,5.0,5.0,48.8496929642866,2.37404465675354,€,Bastille - Biscornet
HaqUm30q9W7scOj2k-bpSg,Les Rendez-Vous Italiens,5.0,5.0,48.845166,2.3813265,€€,Bastille - Biscornet
hgCCn5C3hFgb-fRj8WZi-A,Maison Ellini,5.0,5.0,48.85678,2.37787,€€,Bastille - Biscornet
_FjIipJ6hez_tlqqDieenQ,Chez Alfred Lao Cuisine,5.0,5.0,48.85189,2.37879,0,Bastille - Biscornet
9Xi2_E_2c0_1A4UxntR6Og,Le Vieux Crapaud,8.0,5.0,48.8717885462766,2.29239356812286,0,Courcelles - Place des Ternes
Ws4ibqvZYP7uAX1_8zfuQw,Puerta del Sol,7.0,5.0,48.88676,2.30981,€€,Courcelles - Place des Ternes
wbkod_0Enz97_AyXe54KSw,Le Crystal,13.0,5.0,48.876219,2.290163,€€€,Courcelles - Place des Ternes
qMnhkyNKQymNssDsYG1muA,La Cuisiniere Lyonnaise,8.0,5.0,48.87788,2.28794,€€€,Courcelles - Place des Ternes
N_lW5al83X9cmqyHjvjEsA,L'Ours Blanc,7.0,5.0,48.86065,2.35434,€€€,René Boulanger - Lancry
9ru1fYRoXm4IMRldUOS59A,Pizza e Mozza,5.0,5.0,48.860309,2.348149,0,René Boulanger - Lancry
2QkEIA-U84lAdCQY_7ax-w,Golden Promise,9.0,5.0,48.86449,2.3491399,0,René Boulanger - Lancry
hOLjmbvoVVL_2t9U4ODbvQ,Laurent Dheilly,5.0,5.0,48.86006,2.34644,€€,René Boulanger - Lancry
OHGcF5jpWEHvtRXghqHx9Q,Unicorners Café & Coworking,8.0,5.0,48.8633744142339,2.35437501221895,€,René Boulanger - Lancry
KpoXpvctx9Yw5rP7T6FdgQ,FrenchyTaste,7.0,5.0,48.8676699,2.35526,0,René Boulanger - Lancry
1oeXmtMcBbS0BZbsLGZ0qg,Jixiao's Buns,10.0,5.0,48.8644754144291,2.35501288596881,0,René Boulanger - Lancry
gOL6AHQZhY3oSKj2QQhaNg,Biogrenelle,5.0,5.0,48.8469943370758,2.28346778980618,€,Emeriau - Place de Brazzaville
rSWF0mXkm-J6SZCO4q9tFA,C.Comme Chez Vous,7.0,5.0,48.8575299,2.30059,0,Emeriau - Place de Brazzaville
5_4JD4c6IKCqrSAYUUgmgQ,Pop's,11.0,5.0,48.85418,2.2759,0,Emeriau - Place de Brazzaville
GoYMZz55cdFN8ZIc63QJ7Q,Comice,23.0,5.0,48.8495,2.2761,0,Emeriau - Place de Brazzaville
Xh16xM655GFnFdGAXMGiFQ,Restaurant de la Tour,64.0,5.0,48.85439,2.29505,€€€,Emeriau - Place de Brazzaville
aQh7g0UkQNHWUU2ZY3jFSQ,Kahwehgi Coffee House,6.0,5.0,48.864105,2.397389,0,Henri Chevreau - Couronnes
JGmlBOPev4wX4bQOmjMvbA,Haut les Coeurs,5.0,5.0,48.8641349120439,2.38610990345478,€,Henri Chevreau - Couronnes
v0erDERoPDk719Mt1gkEZw,Le Temple du Thé PARIS,4.0,5.0,48.8643074,2.4011871,€€€€,Henri Chevreau - Couronnes
gcI2EOl5TnFpHa4uzrlJOw,Tunis Tunis,4.0,5.0,48.871241,2.37818,€,Henri Chevreau - Couronnes
TzbS5NTzdK5oYkc8YEx4SA,My Woodie,7.0,4.5,48.86559,2.37679,€€,Henri Chevreau - Couronnes
XkiFIjW7peRyKhBVOYKzVA,L'Entracte Bistrot,7.0,4.5,48.8648,2.39715,€€€,Henri Chevreau - Couronnes
XMtOE6L58G8II2HN2EQqEQ,Oxymore,7.0,4.5,48.8631825234595,2.37932123243809,0,Henri Chevreau - Couronnes
Jp5n11ZLuFH3n6iQ9zSSZg,Couscous Deli,6.0,4.5,48.86211,2.38463,€€,Henri Chevreau - Couronnes
42oT6JZLfnCRT_4Z8GGMvQ,L'Arbre Jaune,6.0,4.5,48.86777,2.37799,€€€,Henri Chevreau - Couronnes
X5IyD3AYdOtIkUuE0QV5cA,Le Jourdain,24.0,4.5,48.8721699,2.38924,€€,Henri Chevreau - Couronnes
i68SO4FbrwQ735qjDEFJnA,Le Khelkom,14.0,4.5,48.86753,2.37687,€€,Henri Chevreau - Couronnes
RZKuo6dEEUk4FQrhHfo4pw,Chez Papa,8.0,4.5,48.8762093,2.3927701,€€,Henri Chevreau - Couronnes
u8yQBt-WlxQPYZKEe2FY1g,Scoop Me A Cookie,37.0,4.5,48.86623,2.38167,€€,Henri Chevreau - Couronnes
ZUDq3UloGN-1A-a6OVX6Aw,O'Grady's,1.0,5.0,48.9127944,2.3354786,0,Carrefour Pleyel
tpaCl2PkKpeNFoGevHD7FQ,Nayagom Angélique,1.0,5.0,48.919529,2.344491,0,Carrefour Pleyel
qBWYoCphaZeK9NqyqV0tgQ,Cooking Cuisine Maison,5.0,4.0,48.9170895726324,2.35244828042596,€€,Carrefour Pleyel
QLTo1y7dGCAANPQ7Po9fhA,Brasserie Latour,1.0,5.0,48.9220237,2.342953,0,Carrefour Pleyel
YXuSdz_JWpB4_nY4ggmlbw,Au Grand Comptoir,1.0,5.0,48.920791,2.344385,0,Carrefour Pleyel
xsCFiOHruIdlj6JFs1rokA,Fresh Factory,1.0,5.0,48.9264453112951,2.33031793334351,0,Carrefour Pleyel
q3sXsBE_DWLkcQR7rLvz0w,restaurant chinois,1.0,5.0,48.914089,2.3362252,0,Carrefour Pleyel
ACekuBfaUUkw9isv7zBUiQ,Le Coq de la Maison Blanche,13.0,4.0,48.912806,2.335321,€€,Carrefour Pleyel
oGDr0XaImMDpiVuqxgdeoQ,Le Ripailleur,2.0,4.5,48.9121917789049,2.33626858435468,0,Carrefour Pleyel
cJPOKlNnbJAxEQGB9t_Rkg,Emir Pizza,3.0,4.0,48.91884,2.34409,0,Carrefour Pleyel
B6t9rEvRLyMwJbQ3RKHbJQ,Osaka,3.0,3.5,48.9273623360494,2.33570623915922,€€,Carrefour Pleyel
O9acSDghTMkUevs3TxrPqw,Ginjinha,1.0,4.0,48.9135175,2.3339535,0,Carrefour Pleyel
zBzGBbcTPtAd6XjzcK8UWw,Chen Sushi,1.0,4.0,48.91684,2.3397,0,Carrefour Pleyel
5dKZ9WDjaG8FLpXLt6AgpQ,Auberge de Tighza,1.0,4.0,48.91841,2.3443,0,Carrefour Pleyel
2V2yDdQdf7xPu4gdZt8Tjw,Amira chicha,1.0,4.0,48.911856,2.333764,0,Carrefour Pleyel
Xghxj90gTCgRhBwSTSa6bw,Les Deux Frères,1.0,4.0,48.926384,2.342133,0,Carrefour Pleyel
lc41IrM0HbxYR69YmIePaA,Cafe Loom,1.0,4.0,48.911856,2.333764,0,Carrefour Pleyel
fPiYIjJGnPhg72jZa0plIg,Chez Serge,7.0,3.0,48.913781,2.33595,€€,Carrefour Pleyel
LPjEK6YnHJPvfZexgoEyGQ,Mizumi,7.0,4.5,48.84581,2.2778,0,Place Violet
hH8eOc6t-KS4DxfxeRjzvQ,Amalfi,31.0,4.5,48.85067,2.2918,€€,Place Violet
kJVuq3kyfU45wsRwQPWk8Q,La Pieta,18.0,4.5,48.8461021,2.2786725,€€,Place Violet
-Oqr-JRnFK-cMTtc13zL3Q,La Gambette à Pain,13.0,5.0,48.869797035591,2.4029097295433,€€€,Haxo - Surmelin
39JKH-41xyEVKjVI75ST4w,Le Stendhal,5.0,4.5,48.86167,2.40166,€€,Haxo - Surmelin
nsOeoBRrECA9_llX-IB22w,Le Comptoir,7.0,4.5,48.8662187226949,2.39496722817421,€€,Haxo - Surmelin
B4d0GBKrF2Rz3WWr3bpKFA,Ma Pomme en Colimaçon,9.0,4.5,48.869257,2.392259,€€,Haxo - Surmelin
FECqJqzCLd7lpI-Bou5csA,Pho Hanoi,9.0,4.5,48.8748017998448,2.39552234354335,€€,Haxo - Surmelin
BNRuBK7WeRumRzipT7xBjA,Chéri-Chérie,16.0,4.5,48.8730507,2.4047599,€€,Haxo - Surmelin
rpgpw9v79Hh91kF5soQNnQ,Chez Wuhan,5.0,4.5,48.8639195228482,2.40420311070864,€€,Haxo - Surmelin
f6qIKSyHqK3ZGugkvb076w,Huitzilin,10.0,4.5,48.86499,2.40518,€€,Haxo - Surmelin
_3AP0cwBociYfFTpjH5WIg,La Confidente,5.0,4.5,48.86813,2.4013,€€,Haxo - Surmelin
dmWAR1xuEUiWPQo0NX6Fhw,Le Tablier Rouge,9.0,4.5,48.86887,2.3972,€€,Haxo - Surmelin
R184dXR3enkK9yN8cq46Iw,Café des Banques,6.0,4.5,48.8643858,2.3978411,€€,Haxo - Surmelin
l6pI9BbiMXJrnQIxUDdCaw,Aux Petits Oignons,51.0,4.5,48.868136,2.399965,€€,Haxo - Surmelin
8sM5s2_D19WIwADb-3mhyQ,La Maroquinerie,86.0,4.5,48.86826,2.39229,€€,Haxo - Surmelin
SHKMfl_9Lcx7R5K0mRHWyg,Lotus Canton,2.0,5.0,48.867298,2.416348,0,Haxo - Surmelin
MPUp8Rx4H5jmu713uruizw,Le Petit Village,2.0,5.0,48.871197,2.392634,0,Haxo - Surmelin
yjqZzO9eU-PWTYsIzgY9zA,Sushisaka,8.0,4.5,48.8686526,2.401042,€,Haxo - Surmelin
5s8e60g-7gQ_Ybqdp_LCbQ,An di an di,5.0,4.5,48.8686905,2.38535,€€€,Ménilmontant - Pelleport
bNLELF0e_VObyiBvvScW4g,Boulangerie Père Lachaise,4.0,5.0,48.8632732,2.3880754,€,Ménilmontant - Pelleport
xJ2cKZbEDGaa1CxSoJ-5Cg,O Divin,12.0,4.5,48.87888197,2.38977844,€€€€,Ménilmontant - Pelleport
KKdzARPYdmbjmzGrYXcYbA,Bar & Beer Ménilmontant,3.0,5.0,48.863286,2.3874483,€,Ménilmontant - Pelleport
ffyDe0isvIoazdm78LAVSg,Bistrot Blanc Bec,8.0,4.5,48.8665619,2.38533,€€€,Ménilmontant - Pelleport
cptjvv5RQFpHW53KgeGAhA,Dr Auguste,3.0,5.0,48.86329,2.3881199,€€,Ménilmontant - Pelleport
IS-ph2BFwGrYLMOYFCOUnw,TopKnot Café,9.0,4.5,48.87488,2.38607,0,Ménilmontant - Pelleport
lTTzYtu-mkObqRANIRt5wg,Les Trois 8,31.0,4.5,48.8666847,2.3855099,€€,Ménilmontant - Pelleport
sCbLigteBXDzIve1ZgBCfQ,L'Etoile du Liban,10.0,5.0,48.9129148,2.2726495,€€,Gare d'Asnières sur Seine
IMnLlceZimV_OhHO6F6eLg,Saisons - Cuisine du Marché,4.0,5.0,48.90858,2.29062,0,Gare d'Asnières sur Seine
QTzEWq8nRLLwYUJi_3Iz8Q,La Terrasse,2.0,5.0,48.914858,2.271599,€€,Gare d'Asnières sur Seine
rl4JqMHzHx6dHbBNzSLcTg,Dominique Cussy,2.0,5.0,48.9148316,2.2829729,€€,Gare d'Asnières sur Seine
Jyb9N5vDI7pnFwUSv2hXZQ,Boucherie Ornaise,2.0,5.0,48.9065533,2.2845686,0,Gare d'Asnières sur Seine
hi8exBCxJra79qPEovRing,Île de la Jatte,5.0,4.0,48.8984669074759,2.27465448467856,0,Gare d'Asnières sur Seine
KCts2Ipmfzgc_QH2Gp22zA,Melting Pot,5.0,4.0,48.905083,2.2829725,€€,Gare d'Asnières sur Seine
3bYzNVawAvwGkF1e6O3xDw,Chez Nous,7.0,4.0,48.9138461,2.2877233,€€,Gare d'Asnières sur Seine
fktUPloPt_3PWrzyYNq1rA,Itoya,8.0,4.0,48.90948,2.28751,€€,Gare d'Asnières sur Seine
BbaN5LPeNF9Ejd_mVDmnaw,Village du Bengale,8.0,4.0,48.9139276,2.2836399,0,Gare d'Asnières sur Seine
az9nK5n9cFyw0On1gn-u7g,Cas Azzurra,1.0,5.0,48.89777272598,2.29203209280968,0,Gare d'Asnières sur Seine
C5xv5wdf8mkZXqrq4aim3g,Le 24,1.0,5.0,48.9055275,2.2825338,0,Gare d'Asnières sur Seine
zMT2NdJn6TW1YmfkIWAfjw,Mumtaz,4.0,4.5,48.90704,2.28226,€€,Gare d'Asnières sur Seine
MZPyGja5tPCnvcjPA2IkcA,Brossolette Pizzeria,1.0,5.0,48.9112445,2.2932973,0,Gare d'Asnières sur Seine
mx4A-HpA5RVXlWDHJKrBIg,Bistrot d'Asnières,5.0,4.0,48.909906,2.292204,0,Gare d'Asnières sur Seine
ZkHS5rUeb-J5K1u0WRRZFA,Square Maréchal Leclerc,1.0,5.0,48.9114362401733,2.28819127710724,0,Gare d'Asnières sur Seine
yORtNidFFmSfFLGdyBtSgA,Brasserie du Parc,1.0,5.0,48.898329,2.2832741,0,Gare d'Asnières sur Seine
BD_poW53hBAKxDjf40Mq1Q,Café de la Butte,23.0,5.0,48.88965590654,2.336664036781,€€€,Mairie du 18ème
EGOI9ZJssbshHMCs5CgEEQ,Le Réciproque,6.0,5.0,48.8916210880693,2.34613191336393,0,Mairie du 18ème
8jq9Wumj3Yri8HKPWT5Ekg,Le Bistrot de la Galette,6.0,5.0,48.88716,2.33751,€€€,Mairie du 18ème
TU0s5H4ct3hbu1axgoxlFA,La Vache et le Cuisinier,80.0,5.0,48.8846092,2.3412001,€€€,Mairie du 18ème
Y1HWvUYyacXV5MoyCbLCoA,Café Tabac,17.0,5.0,48.8851649,2.337411,€,Mairie du 18ème
0v26s2eIC20M_vTnwqyHPg,La Boîte aux Lettres,51.0,5.0,48.8868300540186,2.3381794989109,€€€,Mairie du 18ème
QUgI1WoNc8vxFI9ondu-xg,Boris Lumé,10.0,5.0,48.88901,2.33475,€,Mairie du 18ème
NEoldzd3tUx98uOLvvnWKw,Les Délices du Sacré-Coeur,5.0,5.0,48.8877,2.34794,0,Mairie du 18ème
IQzmfrWb2kW-RuegmPaS-w,L'Atelier Ramey,26.0,5.0,48.888275,2.34670993005943,€€€,Mairie du 18ème
26Ts-2XRSeqiweSwLuyv6Q,Grenouilles,51.0,5.0,48.8871061857917,2.34178242552619,€,Mairie du 18ème
C4bVk10hzVqRZYb6yy6D8A,Café Pimpin,8.0,5.0,48.89176,2.34482,€€,Mairie du 18ème
VvOuiA43GoL0QxNmueeGMg,Le Pain Boulanger,4.0,5.0,48.8896,2.34394,€,Mairie du 18ème
d0p3U3DSWIBJ40XZgMmC0A,Sashimi Ya,6.0,5.0,48.8198562,2.4838762,€€,Place de Verdun
ScuxLQQOQWGB6jrP4565MA,La Crêperie - La Bolée de Tournant,12.0,4.5,48.816892,2.467781,€€,Place de Verdun
PCOSXTuU7pLdNnas9cdD8w,The Soul Cat,4.0,5.0,48.81991,2.47532,€€,Place de Verdun
Pd7N6yw3RaYwJifGYjuULg,Golf du Parc du Tremblay,7.0,4.0,48.8217416,2.4861189,0,Place de Verdun
4pWhD6wJu45sBhbrI14wjA,La Fournée d'Augustine,1.0,5.0,48.8201822,2.4770593,0,Place de Verdun
FfLcAoVwNQW3MIVo-0UWzA,New Ichiban Sushi,6.0,4.0,48.81982,2.48452,€€,Place de Verdun
QBHF29wgC_ZNv3G8Ji1PDw,Sakura,2.0,4.5,48.815626,2.460799,0,Place de Verdun
GoLGuHW-Lt58SeHyHk7XJg,La Fabrike,2.0,4.5,48.81993,2.47542,0,Place de Verdun
_1hVJY8mN9A9b4IANm-qYw,Au Rendez-Vous Gourmand,8.0,4.0,48.8191,2.4760399,€€,Place de Verdun
-N7A5RVxt4vdJBB5h8tZXw,Loulou Pizza,2.0,4.5,48.8164,2.47825,0,Place de Verdun
x2qBVutfA9sHbuEXzXS4Og,Soleil Levant,8.0,4.0,48.81979,2.485168,€€,Place de Verdun
8H5e26ZB6nGJOhCG5sCJjg,Parc du Tremblay,5.0,3.5,48.8282819,2.4814043,0,Place de Verdun
6IXORSpn4mB1BG7Fz6jf6Q,Le Palais d'Or,5.0,3.5,48.817723,2.466705,0,Place de Verdun
Sj9cEeQ8ATTL32TXQLU_mQ,Le Casino,2.0,4.0,48.82005,2.47703,0,Place de Verdun
F5F7r7sCoeTTe_e-7MVg8Q,Central Parc,2.0,4.0,48.81233,2.4729199,0,Place de Verdun
M7ecmUmx3iBZUSbbhlRQfA,Vila Real,1.0,4.0,48.81537,2.46088,0,Place de Verdun
eMHWnb6ig6pIki4nzzFcJQ,Gourmandine La,1.0,4.0,48.81809,2.46629,€€,Place de Verdun
xw_96NkJD4iR3dpWak_0vw,A Mesa Marie,1.0,4.0,48.820636,2.485461,0,Place de Verdun
roqxukjgXwiIxAl5K10FaQ,Le Mocca,1.0,4.0,48.8198799,2.4779951,0,Place de Verdun
UjxlYEPpNSHZsgkXTZXAfA,Jeongané,6.0,5.0,48.83189,2.30421,0,Jean Bleuzen - Square du 11 Novembre
v0c2wjLoKWYXDHrHTkRcSw,Le Coin d'Alexandre,8.0,5.0,48.832253,2.293413,€€€,Jean Bleuzen - Square du 11 Novembre
dGhFkkR-2ZiFXfsCJNG5OQ,Happy Break,4.0,5.0,48.83011,2.28425,€€,Jean Bleuzen - Square du 11 Novembre
y6W23vFLTQV4c1EmB23S-Q,Bistro D'indochine,8.0,4.5,48.8307953,2.2965558,€€,Jean Bleuzen - Square du 11 Novembre
YjTOgR8ZRYRRH5qjCxUCpQ,Le Caroubier,27.0,4.5,48.83032,2.29575,€€€,Jean Bleuzen - Square du 11 Novembre
NerAPXI1rxR9fVo-1erqrQ,Pavillon de la Tourelle,6.0,4.5,48.817668,2.283245,0,Jean Bleuzen - Square du 11 Novembre
MBX813phW8g6HiBV6ppp5Q,Spiga d'Oro 2,4.0,4.5,48.8237356,2.2969728,€€,Jean Bleuzen - Square du 11 Novembre
DVjPgHN9D9RS4VK6Dd5pBA,Le Libanais,4.0,4.5,48.81662,2.30654,0,Jean Bleuzen - Square du 11 Novembre
BrSrY6eEJskuIwLlLixVFw,Galatasaray,2.0,5.0,48.81719515,2.30720133,0,Jean Bleuzen - Square du 11 Novembre
W4sqORTDgu-aI5fSCtomzA,Sushiken by Saito,12.0,4.5,48.82956,2.28355,€€,Jean Bleuzen - Square du 11 Novembre
3JaVV8jxGSRYnlEvWgE79Q,dolce vita,5.0,4.0,48.8296972,2.2836067,€€,Jean Bleuzen - Square du 11 Novembre
So1GPsivL_qBJSc19fDGBw,Sand-jess,6.0,4.0,48.8200098,2.3084526,€€,Jean Bleuzen - Square du 11 Novembre
iuOr3pz0tkhSdDtGpjZbmw,Hongfulin,3.0,4.5,48.8172444,2.307529,0,Jean Bleuzen - Square du 11 Novembre
2BUo8nsZIVa_ZwOLtRCJmQ,Piano Fou,3.0,4.5,48.82423,2.303989,€,Jean Bleuzen - Square du 11 Novembre
CIe-2UTmOxEvtwD_E4nqIA,Epicerie de la Chistera,8.0,4.0,48.8192,2.2984303,€€,Jean Bleuzen - Square du 11 Novembre
ys7kiT43uNTUtgOjoCQi1w,L'envie des Mets,6.0,4.0,48.8232156,2.2927539,0,Jean Bleuzen - Square du 11 Novembre
q5Y-dXa8ywMOABG3WflwAA,Restaurant-Snack Traiteur Murex,1.0,5.0,48.82220264,2.30354624,€€,Jean Bleuzen - Square du 11 Novembre
RY6uTCW5NwN8AnfeYkjfMA,Bar 61,6.0,4.5,48.8905699,2.38204,€,Porte d'Aubervilliers
9Aywsi0QelbDGAaoPmYd-Q,Boulangerie Pauline,5.0,4.5,48.890831,2.3782899,€€,Porte d'Aubervilliers
vaUsqopocotQ6Xnke2lw8A,Kaffee Bar 19,13.0,4.5,48.8906403445757,2.38230418413877,€€,Porte d'Aubervilliers
S7VwCEVLPaYIZtZ2AaL_Ww,Robert  boulangerie,2.0,5.0,48.8942358,2.3817264,0,Porte d'Aubervilliers
8iBRqGjOu4CnUKvelRu1JA,Palais de Wenzhou,2.0,5.0,48.89079,2.37818,€,Porte d'Aubervilliers
jQnwCvK4vsXS8WCmLBrIkA,24 Zones,2.0,5.0,48.8929556090036,2.3803273960948,0,Porte d'Aubervilliers
hyKPTol3RKQm8S4IHtBsRQ,Le Saint-Fiacre,5.0,4.0,48.90684,2.35797,€€,Porte d'Aubervilliers
mTtqXRXp4_MJegIHYOoPYg,Kim-Phuc,9.0,4.0,48.8902611,2.377369,€,Porte d'Aubervilliers
8G0v1xjC0kcURL749x__tA,En Vrac,19.0,4.0,48.8901533035745,2.36136333374601,€€,Porte d'Aubervilliers
-mi7_8IfHDJSjK3KuSLuog,Au Roi du Café,35.0,4.0,48.89024,2.360385,€€,Porte d'Aubervilliers
fX_RsiTpbwpVKjQJVo8K3g,Aux Trois Arbres,1.0,5.0,48.89416,2.3816799,0,Porte d'Aubervilliers
erZ7YtY4Z62_PNpUqh0fhg,Sna'x Time,1.0,5.0,48.8925018,2.3611701,0,Porte d'Aubervilliers
WVeyJKUkYPTzm6FIDtKMpw,Au Goût Dujour,9.0,4.5,48.8475279,2.285597,€€€,Maison de Radio - France
Ksx0RVZtYuh9hd1Lt42XfA,Hanzan,6.0,4.5,48.84767,2.28564,€€,Maison de Radio - France
qAQTZdpVkMuGspaf4l2BBw,Leymoun,6.0,4.5,48.84466,2.28379,€€,Maison de Radio - France
bbi97rCa7UL4jOZ2eNZVwA,O Coffeeshop,77.0,4.5,48.84911,2.291145,€€,Maison de Radio - France
pt3g9D5gkWTwanBscCLToQ,L'Epopée,8.0,4.5,48.846744436209,2.2879467620389,€€€,Maison de Radio - France
IucBQxcOXGZd4OezcpdKeQ,Kohyang,33.0,4.5,48.84406,2.28427,€€,Maison de Radio - France
