id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,price,station
gRynnAXo8oWcGI4j53NOjw,rapido-pizza-champigny-sur-marne,Rapido Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/AJvT7ZHWsp4iUCCGKKSJZQ/o.jpg,False,https://www.yelp.com/biz/rapido-pizza-champigny-sur-marne?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,3.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'salad', 'title': 'Salad'}]",2.5,[],+33148824840,+33 1 48 82 48 40,904.7813879653281,48.82195,2.51059,63 avenue République,,,Champigny sur Marne,94500,FR,94,"['63 avenue République', '94500 Champigny sur Marne', 'France']",,Hôtel de Ville de Champigny sur Marne
EZrBxoh-0-7_daecNKBVvA,pizza-hut-champigny-sur-marne,Pizza Hut,,False,https://www.yelp.com/biz/pizza-hut-champigny-sur-marne?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,1.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,[],+33147064508,+33 1 47 06 45 08,261.1751565994638,48.81303,2.51304,34 Rue Louis Talamoni,,,Champigny Sur Marne,94500,FR,94,"['34 Rue Louis Talamoni', '94500 Champigny Sur Marne', 'France']",€€,Hôtel de Ville de Champigny sur Marne
xAx-SmdovJ1jLLPeP-sz7w,guinguette-du-moulin-vert-champigny-sur-marne,Guinguette du Moulin Vert,,False,https://www.yelp.com/biz/guinguette-du-moulin-vert-champigny-sur-marne?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,2.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",2.5,[],+33147060091,+33 1 47 06 00 91,1022.6626767163746,48.807699,2.520112,103 Chemin du Contre-Halage,,,Champigny-Sur-Marne,94500,FR,94,"['103 Chemin du Contre-Halage', '94500 Champigny-Sur-Marne', 'France']",,Hôtel de Ville de Champigny sur Marne
GcXYnzn-J6N6lKYt1rmdhg,l-île-de-l-abreuvoir-champigny-sur-marne,L'île de l'abreuvoir,,False,https://www.yelp.com/biz/l-%C3%AEle-de-l-abreuvoir-champigny-sur-marne?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,1.0,"[{'alias': 'french', 'title': 'French'}]",1.0,[],+33147067885,+33 1 47 06 78 85,338.68070653704484,48.8108309,2.5106343,2 Rue Albert Thomas,,,Champigny-Sur-Marne,94500,FR,94,"['2 Rue Albert Thomas', '94500 Champigny-Sur-Marne', 'France']",€€,Hôtel de Ville de Champigny sur Marne
xiVrVHZnXIQ1QsYB5ZckXQ,le-bricheton-paris,Le Bricheton,https://s3-media3.fl.yelpcdn.com/bphoto/rqKbiGImYakxadNGRLTWmQ/o.jpg,False,https://www.yelp.com/biz/le-bricheton-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,[],,,536.9652127281807,48.854904,2.402055,50 rue de la Réunion,,,Paris,75020,FR,75,"['50 rue de la Réunion', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
f9XCOqtE3qrvURUXIQbLzQ,marche-ou-crêpe-paris-4,Marche ou Crêpe,https://s3-media2.fl.yelpcdn.com/bphoto/34ZrASC7HcxSGVep60eb_w/o.jpg,False,https://www.yelp.com/biz/marche-ou-cr%C3%AApe-paris-4?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,14.0,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'bars', 'title': 'Bars'}]",5.0,[],+33954891772,+33 9 54 89 17 72,762.1688468096467,48.85262,2.40042,18 rue des Haies,,,Paris,75020,FR,75,"['18 rue des Haies', '75020 Paris', 'France']",€,Saint-Blaise - Mouraud
-FG1vfWFxkhYnNiKEwqPLg,peppe-paris,Peppe,https://s3-media2.fl.yelpcdn.com/bphoto/4YlFaxesDBaLe9GBf8PcJw/o.jpg,False,https://www.yelp.com/biz/peppe-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,9.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,[],+33145355913,+33 1 45 35 59 13,478.77682294592705,48.860092,2.404201,2 place Saint-Blaise,,,Paris,75020,FR,01,"['2 place Saint-Blaise', '75020 Paris', 'France']",,Saint-Blaise - Mouraud
aQh7g0UkQNHWUU2ZY3jFSQ,kahwehgi-coffee-house-paris-2,Kahwehgi Coffee House,https://s3-media1.fl.yelpcdn.com/bphoto/DwnMGVFYAX6cowUUmHWBGw/o.jpg,False,https://www.yelp.com/biz/kahwehgi-coffee-house-paris-2?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,[],+33986603808,+33 9 86 60 38 08,1146.7065234335128,48.864105,2.397389,9 avenue du Père Lachaise,,,Paris,75020,FR,75,"['9 avenue du Père Lachaise', '75020 Paris', 'France']",,Saint-Blaise - Mouraud
v0erDERoPDk719Mt1gkEZw,le-temple-du-thé-paris-paris,Le Temple du Thé PARIS,https://s3-media1.fl.yelpcdn.com/bphoto/6f42Qfo-X2TrVXS8T0x86Q/o.jpg,False,https://www.yelp.com/biz/le-temple-du-th%C3%A9-paris-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,4.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,[],+33143660198,+33 1 43 66 01 98,984.2739619788684,48.8643074,2.4011871,33 rue de la Cour des Noues,,,Paris,75020,FR,75,"['33 rue de la Cour des Noues', '75020 Paris', 'France']",€€€€,Saint-Blaise - Mouraud
eGqQ_9kksER3P4qT9p26nw,lou-tiap-paris,Lou Tiap,https://s3-media3.fl.yelpcdn.com/bphoto/6MfvwD35odwhxOAkV9yCnQ/o.jpg,False,https://www.yelp.com/biz/lou-tiap-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,8.0,"[{'alias': 'sud_ouest', 'title': 'French Southwest'}]",5.0,[],+33143707793,+33 1 43 70 77 93,618.3559022411606,48.8584351866272,2.40054457761232,81 rue de Bagnolet,,,Paris,75020,FR,75,"['81 rue de Bagnolet', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
iwbkYfgaQZDK8PqQxwkS7g,chouette-paris,Chouette,,False,https://www.yelp.com/biz/chouette-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,4.0,"[{'alias': 'french', 'title': 'French'}]",5.0,[],+33986449358,+33 9 86 44 93 58,388.6990742355147,48.85423,2.4055,87 rue des Pyrénées,,,Paris,75020,FR,75,"['87 rue des Pyrénées', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
XkiFIjW7peRyKhBVOYKzVA,l-entracte-bistrot-paris,L'Entracte Bistrot,https://s3-media2.fl.yelpcdn.com/bphoto/g-DXcuSC5Nb0K5ZFqgIxZg/o.jpg,False,https://www.yelp.com/biz/l-entracte-bistrot-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,7.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.5,[],+33142522559,+33 1 42 52 25 59,1212.6732283068277,48.8648,2.39715,21 rue Malte Brun,,,Paris,75020,FR,75,"['21 rue Malte Brun', '75020 Paris', 'France']",€€€,Saint-Blaise - Mouraud
EqruLhO8XGIIUXRXoOza2A,à-table-paris,À Table,https://s3-media4.fl.yelpcdn.com/bphoto/xh7usc_rlVfRLKFnuUHSiA/o.jpg,False,https://www.yelp.com/biz/%C3%A0-table-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",4.5,[],+33953101406,+33 9 53 10 14 06,630.3655100689069,48.8569125958272,2.40007879999998,92 rue de la Réunion,,,Paris,75020,FR,75,"['92 rue de la Réunion', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
39JKH-41xyEVKjVI75ST4w,le-stendhal-paris,Le Stendhal,https://s3-media1.fl.yelpcdn.com/bphoto/4jozCAUWzVgzGLvb8AYIbw/o.jpg,False,https://www.yelp.com/biz/le-stendhal-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'international', 'title': 'International'}]",4.5,[],+33143580395,+33 1 43 58 03 95,734.1220755062726,48.86167,2.40166,30 Rue Stendhal,,,Paris,75020,FR,75,"['30 Rue Stendhal', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
qC_AJP7ww7Vbug3bwDVvTg,café-lumière-paris,Café Lumière,https://s3-media4.fl.yelpcdn.com/bphoto/X7ZheGj9Io4Tj6G6usPDsA/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-lumi%C3%A8re-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,3.0,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,[],+33950587686,+33 9 50 58 76 86,416.4526509264759,48.8596306,2.40503,15 rue Saint-Blaise,,,Paris,75020,FR,75,"['15 rue Saint-Blaise', '75020 Paris', 'France']",,Saint-Blaise - Mouraud
1djxsLyRrmz2Ci0A_oYmDQ,birdys-paris,Birdy's,https://s3-media4.fl.yelpcdn.com/bphoto/eKutbbxp-0vJrjApbvc2SA/o.jpg,False,https://www.yelp.com/biz/birdys-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,4.0,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,[],+33952439608,+33 9 52 43 96 08,899.0104201798861,48.85179,2.3993,3 rue Planchat,,,Paris,75020,FR,75,"['3 rue Planchat', '75020 Paris', 'France']",,Saint-Blaise - Mouraud
Ei_yYfm22NkhI8EM-nnAqw,jiliya-paris-3,jiliya,https://s3-media2.fl.yelpcdn.com/bphoto/YIq-YcMUhiOXg4_H8ntVyw/o.jpg,False,https://www.yelp.com/biz/jiliya-paris-3?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,[],+33143711703,+33 1 43 71 17 03,1335.1453425150219,48.848394,2.39591,7 Avenue Philippe Auguste,place Nation,,Paris,75011,FR,75,"['7 Avenue Philippe Auguste', 'place Nation', '75011 Paris', 'France']",,Saint-Blaise - Mouraud
rpgpw9v79Hh91kF5soQNnQ,chez-wuhan-paris,Chez Wuhan,https://s3-media1.fl.yelpcdn.com/bphoto/B2tonkJ8yCOXoBA-LTBXTQ/o.jpg,False,https://www.yelp.com/biz/chez-wuhan-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,[],+33183565049,+33 1 83 56 50 49,840.5512933296221,48.8639195228482,2.40420311070864,32 rue Pelleport,,,Paris,75020,FR,75,"['32 rue Pelleport', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
f6qIKSyHqK3ZGugkvb076w,huitzilin-paris,Huitzilin,https://s3-media3.fl.yelpcdn.com/bphoto/Ple-tuKZ85s45ou3AJ4_ng/o.jpg,False,https://www.yelp.com/biz/huitzilin-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,10.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],+33143646750,+33 1 43 64 67 50,928.987466147179,48.86499,2.40518,30 rue de la Py,,,Paris,75020,FR,75,"['30 rue de la Py', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
NyDVfQD_JJ9JOrZ6blTHNA,le-casque-d-or-paris,Le Casque d'Or,https://s3-media2.fl.yelpcdn.com/bphoto/aRbKBmbipFwSM2r_R_xnog/o.jpg,False,https://www.yelp.com/biz/le-casque-d-or-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,9.0,"[{'alias': 'french', 'title': 'French'}]",4.5,[],+33143713164,+33 1 43 71 31 64,395.73875457111933,48.8596091,2.4050794,15 rue Saint-Blaise,,,Paris,75020,FR,75,"['15 rue Saint-Blaise', '75020 Paris', 'France']",€,Saint-Blaise - Mouraud
R184dXR3enkK9yN8cq46Iw,café-des-banques-paris-4,Café des Banques,https://s3-media1.fl.yelpcdn.com/bphoto/ivgswg7rZTJTuFavDV8kdQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-des-banques-paris-4?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,[],+33967010679,+33 9 67 01 06 79,1145.3797063098598,48.8643858,2.3978411,13 bis Avenue Père Lachaise,,,Paris,75020,FR,75,"['13 bis Avenue Père Lachaise', '75020 Paris', 'France']",€€,Saint-Blaise - Mouraud
zpvfY-aVrqIt6-W7up_I5Q,chez-rita-paris,Chez Rita,https://s3-media1.fl.yelpcdn.com/bphoto/Ec1XxK4OlhnDmFjGgmOClg/o.jpg,False,https://www.yelp.com/biz/chez-rita-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,19.0,"[{'alias': 'french', 'title': 'French'}]",4.5,[],+33144647609,+33 1 44 64 76 09,339.75497704645716,48.856369,2.40417,67 Rue des orteaux,,,Paris,75020,FR,75,"['67 Rue des orteaux', '75020 Paris', 'France']",€,Saint-Blaise - Mouraud
NYvkVO0cExmTnWGKw9DD1Q,sadarnac-paris-2,Sadarnac,https://s3-media2.fl.yelpcdn.com/bphoto/ArKyHa4KmRkqRsMv6Qdb_A/o.jpg,False,https://www.yelp.com/biz/sadarnac-paris-2?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,2.0,"[{'alias': 'french', 'title': 'French'}]",5.0,[],+33172607206,+33 1 72 60 72 06,412.21323860757616,48.85983,2.405125,17 rue Saint-Blaise,,,Paris,75020,FR,01,"['17 rue Saint-Blaise', '75020 Paris', 'France']",,Saint-Blaise - Mouraud
75o5GGijnKTb2DfmTZEg2w,boulangerie-le-57-paris,Boulangerie le 57,https://s3-media3.fl.yelpcdn.com/bphoto/XvaNJBL5jUkrFy3_qZRoYQ/o.jpg,False,https://www.yelp.com/biz/boulangerie-le-57-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,2.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,[],+33143486998,+33 1 43 48 69 98,666.2549280085277,48.852447,2.4027077,57 rue d'Avron,,,Paris,75020,FR,01,"[""57 rue d'Avron"", '75020 Paris', 'France']",,Saint-Blaise - Mouraud
r5hIJbPCB2Q0_sw1EBS4Zw,mr-t-paris,Mr. T,https://s3-media3.fl.yelpcdn.com/bphoto/HgY1KrRSJkLVnbXFSUIY4g/o.jpg,False,https://www.yelp.com/biz/mr-t-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],+33142711534,+33 1 42 71 15 34,1157.5618174551485,48.86269,2.3636499,38 rue de Saintonge,,,Paris,75003,FR,75,"['38 rue de Saintonge', '75003 Paris', 'France']",€€€,Keller - La Roquette
us8zYWKaS2f3y88iYVo3gQ,mamy-thérèse-paris,Mamy Thérèse,https://s3-media4.fl.yelpcdn.com/bphoto/BTDafzIvXVWl-petQYr71A/o.jpg,False,https://www.yelp.com/biz/mamy-th%C3%A9r%C3%A8se-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,[],+33143489803,+33 1 43 48 98 03,694.1725296820125,48.853763847218,2.36618677096843,19 rue Saint Antoine,,,Paris,75004,FR,75,"['19 rue Saint Antoine', '75004 Paris', 'France']",€€€,Keller - La Roquette
9v5wjdsZ3Y9fIzCbNHZaow,grounded-paris,Grounded,https://s3-media3.fl.yelpcdn.com/bphoto/Leut0EXifqjKwOn2_YmGbA/o.jpg,False,https://www.yelp.com/biz/grounded-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,[],+33684446353,+33 6 84 44 63 53,655.9128419654122,48.8545089,2.384102,101 rue de Charonne,,,Paris,75011,FR,75,"['101 rue de Charonne', '75011 Paris', 'France']",,Keller - La Roquette
b95KnQnbSXGNFMlJVcJVnA,le-four-du-marais-paris,Le Four du Marais,https://s3-media1.fl.yelpcdn.com/bphoto/zRqlZ67ewlDLbK0YZN5RhQ/o.jpg,False,https://www.yelp.com/biz/le-four-du-marais-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,[],+33987710306,+33 9 87 71 03 06,830.7329288093492,48.8575643836822,2.36434301598659,45 rue de Turenne,,,Paris,75003,FR,01,"['45 rue de Turenne', '75003 Paris', 'France']",,Keller - La Roquette
0yly7egVha2qZWsM_54imw,medusa-paris,Medusa,https://s3-media2.fl.yelpcdn.com/bphoto/wJrsdcOrTHZEFfwagHQ8VA/o.jpg,False,https://www.yelp.com/biz/medusa-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],+33606983545,+33 6 06 98 35 45,239.0753157181701,48.85636,2.3782899,48 rue Basfroi,,,Paris,75011,FR,75,"['48 rue Basfroi', '75011 Paris', 'France']",€,Keller - La Roquette
3fVE8i57zteoeBnrgAkbCw,karma-paris-2,Karma,https://s3-media3.fl.yelpcdn.com/bphoto/iowVatPbWsaErVmtWOQCQQ/o.jpg,False,https://www.yelp.com/biz/karma-paris-2?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",5.0,[],+33143146021,+33 1 43 14 60 21,978.2513077537458,48.8469505087499,2.37246185601454,24 rue Traversière,,,Paris,75012,FR,75,"['24 rue Traversière', '75012 Paris', 'France']",,Keller - La Roquette
u0g7WQaFcrIBhG29TSzWJw,maison-paris-7,Maison,https://s3-media1.fl.yelpcdn.com/bphoto/TNIGVd2dcs4EilZ6_KMBDQ/o.jpg,False,https://www.yelp.com/biz/maison-paris-7?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,5.0,"[{'alias': 'french', 'title': 'French'}]",5.0,[],+33143386195,+33 1 43 38 61 95,960.678731679474,48.86374,2.37922,3 rue Saint-Hubert,,,Paris,75011,FR,01,"['3 rue Saint-Hubert', '75011 Paris', 'France']",,Keller - La Roquette
7oFpNTCcsQZE0RbFp7Y3BA,dice-caffè-paris,DICE Caffè,https://s3-media1.fl.yelpcdn.com/bphoto/rfMORQVHoXBelCUZ5aozfQ/o.jpg,False,https://www.yelp.com/biz/dice-caff%C3%A8-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,6.0,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,[],+33142715973,+33 1 42 71 59 73,599.3866060111059,48.855943163075,2.36710687116729,11 rue du Pas de la Mule,,,Paris,75004,FR,75,"['11 rue du Pas de la Mule', '75004 Paris', 'France']",,Keller - La Roquette
H8wx17sZ7i4C463OgHCDFQ,mokonuts-paris,Mokonuts,https://s3-media2.fl.yelpcdn.com/bphoto/_6eQo3bZNSB6bQKK1vsdhA/o.jpg,False,https://www.yelp.com/biz/mokonuts-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,32.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,[],+33980818285,+33 9 80 81 82 85,698.8340629722043,48.8507634203731,2.38146599382162,5 rue Saint-Bernard,,,Paris,75011,FR,75,"['5 rue Saint-Bernard', '75011 Paris', 'France']",€€€,Keller - La Roquette
R3bELm2-TJPBNu3Y9edaGA,les-enfants-du-marché-paris-2,Les Enfants du Marché,https://s3-media2.fl.yelpcdn.com/bphoto/wjuDs5OJ7Avab2wE8yO5Bw/o.jpg,False,https://www.yelp.com/biz/les-enfants-du-march%C3%A9-paris-2?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,8.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",5.0,[],+33669992121,+33 6 69 99 21 21,1262.035023128242,48.86296,2.36215,39 rue de Bretagne,,,Paris,75003,FR,75,"['39 rue de Bretagne', '75003 Paris', 'France']",,Keller - La Roquette
sELjVQsud9aKqLhBC9vNqw,pontochoux-paris,Pontochoux,https://s3-media4.fl.yelpcdn.com/bphoto/Ldt3Dz1OjuRIOYi1Dgk0qw/o.jpg,False,https://www.yelp.com/biz/pontochoux-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,16.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",5.0,[],+33986707700,+33 9 86 70 77 00,982.5238081254563,48.861319,2.365104,18 rue du Pont aux Choux,,,Paris,75003,FR,75,"['18 rue du Pont aux Choux', '75003 Paris', 'France']",,Keller - La Roquette
rkNa2PaSNb1Y8zDu9fHbww,korus-paris,Korus,https://s3-media2.fl.yelpcdn.com/bphoto/4UYrbsaGfOi0hlBIvxvnCQ/o.jpg,False,https://www.yelp.com/biz/korus-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,10.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],+33155285331,+33 1 55 28 53 31,668.0573863548982,48.85925,2.36817,73 rue Amelot,,,Paris,75011,FR,75,"['73 rue Amelot', '75011 Paris', 'France']",€€€,Keller - La Roquette
u-PsbIdHlea2tcgVpwPJsQ,fuji-yaki-paris-2,Fuji Yaki,https://s3-media4.fl.yelpcdn.com/bphoto/GyBejDBtjk4uOUAdIpcQtA/o.jpg,False,https://www.yelp.com/biz/fuji-yaki-paris-2?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,9.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,[],+33143384557,+33 1 43 38 45 57,327.94260625990654,48.85431,2.37125,15 rue de la Roquette,,,Paris,75011,FR,75,"['15 rue de la Roquette', '75011 Paris', 'France']",€€,Keller - La Roquette
MsxfKPacvYhg97x1ui22wA,nous-4-paris,Nous 4,https://s3-media2.fl.yelpcdn.com/bphoto/kXdo_G4_9swJKBimoV_xtg/o.jpg,False,https://www.yelp.com/biz/nous-4-paris?adjust_creative=cBr4t0M-GgBXDDCBqu5SRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cBr4t0M-GgBXDDCBqu5SRg,7.0,"[{'alias': 'french', 'title': 'French'}]",5.0,[],+33175577748,+33 1 75 57 77 48,1015.4749580271817,48.846778,2.379134,3 rue Beccaria,,,Paris,75012,FR,75,"['3 rue Beccaria', '75012 Paris', 'France']",,Keller - La Roquette
